sporder,RT,PUMA,SERIALNO,ADJUST,PWGTP,AGEP,CIT,COW,DDRS,DEYE,DOUT,DPHY,DREM,DWRK,ENG,FER,GCL,GCM,GCR,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MIG,MIL,MILY,MLPA,MLPB,MLPC,MLPD,MLPE,MLPF,MLPG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,REL,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,YOEP,UWRK,ANC,ANC1P,ANC2P,DS,ESP,ESR,HISP,INDP,JWDP,LANP,MIGSP,MSP,NAICSP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWSP,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SFN,SFR,SOCP,VPS,FAGEP,FANCP,FCITP,FCOWP,FDDRSP,FDEYEP,FDOUTP,FDPHYP,FDREMP,FDWRKP,FENGP,FESRP,FFERP,FGCLP,FGCMP,FGCRP,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FMILYP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FYOEP
3,P,02000,915,1013394,0033,00,1,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,02,,,,,,2,,,,,,,,,1,050,999,,1,,01,,,,,,,1,,,,,002,501,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,1033,1013394,0047,67,1,4,2,2,2,2,2,2,,,2,,,-09500,,,,2,1,1,3,2,0,0,1,1,1,1,1,0,0,0,0,2,5,2,2,3,000000,00000,00,039000,1,,13,000000,1,00000,09400,000000,,2,,,2,1,902,999,2,,6,01,9490,,,,1,92M1,0,0820,,0000000,0038900,028,501,,2,02,37,0,0,1,0,1,0,0,0,,,132031,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,1033,1013394,0034,62,1,6,2,2,2,2,2,2,,,2,,,000000,090,,12,2,1,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,01,000000,1,,14,016000,2,00000,00000,050000,12,1,02,,1,1,902,999,2,,1,01,7390,016,,,1,5416,0,0130,4,0066000,0066000,022,501,002,2,02,37,0,0,1,0,1,0,0,0,,,113040,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,1130,1013394,0034,39,1,4,2,2,2,2,2,2,,2,2,,,-02200,010,02,01,2,1,1,3,2,0,1,1,0,0,0,0,0,0,0,0,3,5,3,3,3,000000,00000,00,000000,1,,9,000000,2,00000,00000,032000,43,1,52,,1,1,939,999,2,,1,01,9470,049,,,1,92MP,0,5000,4,0032000,0029800,031,501,002,1,01,47,0,0,0,0,1,0,1,0,,,431011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,1130,1013394,0032,48,1,1,2,2,2,2,2,2,,,2,,,-02800,020,01,01,2,1,1,3,2,0,1,1,1,1,0,0,0,0,0,0,1,5,2,3,3,000000,00000,01,000000,1,,13,000000,1,00000,00000,036000,40,1,52,,1,1,939,999,2,,1,01,7290,049,,,1,5413,0,5610,,0036000,0033200,030,501,002,1,01,47,0,0,0,0,1,0,1,0,,,435071,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,1130,1013394,0045,21,1,1,2,2,2,2,2,2,,2,2,,,000000,,,,2,5,3,2,2,1,1,0,0,0,0,0,0,0,0,0,3,1,1,1,2,000000,00000,02,000000,1,,9,000000,2,00000,00000,020000,40,1,44,,2,1,939,999,2,,3,01,5370,,,021,6,45121,0,4760,4,0020000,0020000,053,501,,1,01,47,0,0,0,0,1,0,1,0,,,412031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,P,02000,1130,1013394,0044,16,5,,2,2,2,2,2,2,1,2,2,,,000000,,,,1,5,2,,,,,,,,,,,,,,2,5,2,2,3,000000,00000,12,000000,2,5,7,000000,2,00000,00000,000000,,3,,2002,2,1,148,999,2,,6,01,,,639,163,6,,0,,4,0000000,0000000,163,000,,1,01,47,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,1158,1013394,0038,76,1,6,2,2,2,2,2,2,,,2,,,000000,,,,2,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,2,1,2,2,3,000000,00000,00,000000,1,,8,000000,1,00000,06600,000000,,2,,,2,1,050,999,2,,6,01,8590,,,,1,713Z,0,4540,,0000000,0006600,040,259,,1,01,47,0,0,0,0,1,0,1,0,,,396020,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,1158,1013394,0034,79,1,,2,2,2,2,2,2,,,2,,,000000,,,,2,1,1,5,,,,,,,,,,,,,2,1,2,2,3,000000,00000,01,020700,1,,10,000000,2,00000,01400,000000,,3,,,2,3,996,999,2,,6,01,,,,,1,,0,,4,0000000,0022100,048,259,,1,01,47,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,1293,1013394,0036,56,1,1,2,2,2,2,2,2,,,2,,,000000,178,01,01,2,3,1,3,2,0,0,1,1,1,0,0,0,0,0,0,3,5,3,3,3,000000,00000,00,020000,1,,9,000000,1,00000,00000,035000,40,1,52,,1,2,022,088,2,,1,01,7380,103,,,4,5415,0,5800,,0035000,0055000,029,501,002,1,01,47,0,0,0,0,1,0,1,0,,,439011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,1294,1013394,0040,57,1,1,2,2,2,2,2,2,,,2,,,002000,060,,12,2,2,1,3,2,0,0,0,0,1,0,0,0,0,0,0,2,5,2,2,2,000000,00000,00,002000,1,,13,000000,1,00000,00000,120000,40,1,52,,1,1,939,999,2,,1,01,6270,031,,,3,486,0,7000,,0120000,0124000,002,501,002,1,01,47,0,0,0,0,1,0,1,0,,,491011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,1294,1013394,0030,43,1,1,2,2,2,2,2,2,,2,2,,,000000,015,01,01,2,3,1,5,,,,,,,,,,,,,2,1,2,2,2,000000,00000,10,000000,1,,13,000000,2,00000,00000,098000,40,1,52,,1,1,920,999,2,,1,01,6270,037,,,4,486,0,5600,4,0098000,0098000,002,501,002,4,31,32,1,0,0,0,1,0,0,0,,,435061,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,1432,1013394,0083,54,1,1,2,2,2,2,2,2,,,2,,,001500,,,,2,5,1,5,,,,,,,,,,,,,3,1,1,3,1,000000,00000,00,000000,1,,9,000000,1,00000,00000,040000,50,1,40,,2,1,183,999,2,,3,01,0770,,,,6,23,0,6320,,0040000,0041500,002,438,,1,01,47,0,0,0,0,1,0,1,0,,,47207X,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,1711,1013394,0067,41,1,3,2,2,2,2,2,2,,,2,,,001100,045,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,2,7,13,000000,1,00000,00000,058000,45,1,36,,1,1,021,999,2,,1,01,7860,040,,,1,6111,0,2310,,0058000,0059100,026,501,002,1,01,47,0,0,0,0,1,0,1,0,,,252020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,P,02000,1711,1013394,0059,39,1,3,2,2,2,2,2,2,,2,2,,,000000,020,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,14,000000,2,00000,00000,060000,50,1,36,,1,1,050,999,2,,1,01,7860,055,,,1,6111,0,2310,4,0060000,0060000,034,501,002,1,01,47,0,0,0,0,1,0,1,0,,,252020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,P,02000,1878,1013394,0093,66,1,1,2,2,2,2,2,2,,,2,,,000000,,,,2,2,1,3,2,0,0,0,0,0,0,1,0,0,0,0,2,5,2,2,3,000000,00000,00,000000,1,,5,000000,1,00000,12000,000000,,2,,,2,2,022,050,2,,6,01,6290,,,,3,488,0,5520,,0000000,0012000,042,136,,1,01,47,0,0,0,0,1,0,1,0,,,435030,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,1881,1013394,0053,59,1,3,2,2,2,2,2,2,,,2,,,007200,001,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,006700,1,,13,000000,1,00000,00000,040000,84,1,26,,1,2,142,089,2,,1,01,9470,052,,,1,92MP,0,3800,,0040000,0053900,017,501,002,1,01,47,0,0,0,0,1,0,1,0,,,333010,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,1881,1013394,0049,57,1,3,2,2,2,2,2,2,,,2,,,000000,,,,2,1,1,5,,,,,,,,,,,,,2,1,2,2,2,000000,00000,01,033000,2,7,14,000000,2,00000,00000,007000,25,1,10,,2,1,939,999,2,,6,01,7860,,,,1,6111,0,2320,4,0007000,0040000,042,501,,1,01,47,0,0,0,0,1,0,1,0,,,252030,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,P,02000,1914,1013394,0037,44,1,1,2,2,2,2,2,2,,,2,,,002900,,,,2,1,1,5,,,,,,,,,,,,,1,5,2,3,3,000000,00000,00,000000,1,,14,000000,1,00000,00000,092000,40,1,48,,2,2,112,032,2,,2,01,7290,,,,1,5413,0,1360,,0092000,0094900,026,501,,1,01,47,0,0,0,0,1,0,1,0,,,172051,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,1914,1013394,0033,43,1,2,2,2,2,2,2,2,,2,2,,,001500,,,,2,1,1,5,,,,,,,,,,,,,1,5,2,3,3,000000,00000,01,000000,1,,13,000000,2,00000,00000,007400,18,1,27,,2,1,112,999,2,,2,01,8370,,,,1,6241,0,2000,2,0007400,0008900,026,501,,1,01,47,0,0,0,0,1,0,1,0,,,211010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,1914,1013394,0040,14,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,3,4,4,,2,,,,,,,,,1,112,999,2,1,,01,,,,,,,1,,,,,002,501,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,P,02000,1914,1013394,0040,13,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,3,4,4,,1,,,,,,,,,1,112,999,2,1,,01,,,,,,,1,,,,,002,501,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,1942,1013394,0073,49,1,1,2,2,2,1,2,1,1,2,1,,2,001100,,,,1,4,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,00,000000,1,,11,000000,2,00000,00000,002400,40,1,14,,2,1,920,999,1,,6,01,8470,,990,,5,6244,0,4600,4,0002400,0003500,002,089,,4,33,32,1,0,0,0,1,0,0,0,,,399011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,1942,1013394,0072,22,1,1,2,2,2,2,1,1,,1,2,,,001100,,,,2,5,3,5,,,,,,,,,,,,,2,5,2,2,3,000080,08600,02,000000,1,,9,000000,2,00000,00000,000000,,2,,,2,1,050,999,1,,6,01,8680,,,002,6,722Z,0,4110,4,0000000,0009780,002,089,,4,33,32,1,0,0,0,1,0,0,0,1,3,353031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,1942,1013394,0052,01,1,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,05,,,,,,1,,,,,,,,,2,920,050,,8,,01,,,,,,,0,,,,,002,089,,4,33,32,1,0,0,0,1,0,0,1,1,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,2336,1013394,0030,41,1,3,2,2,2,1,2,2,,1,2,,,000000,005,01,01,2,3,1,5,,,,,,,,,,,,,3,5,3,3,3,039400,00000,00,000000,1,,11,000000,2,00000,00000,014000,30,1,42,,1,1,032,999,1,,1,01,7860,061,,,4,6111,0,5700,2,0014000,0053400,002,291,002,1,01,47,0,0,0,0,1,0,1,0,,,436010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,2336,1013394,0038,17,1,,2,2,2,2,2,2,,2,2,,,001100,,,,2,5,1,5,,,,,,,,,,,,,2,5,2,2,2,000000,00000,02,000000,2,5,7,000000,2,00000,00000,000000,,3,,,2,2,021,032,2,7,6,01,,,,,6,,1,,4,0000000,0001100,002,291,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,2336,1013394,0036,14,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,4,4,,1,,,,,,,,,2,021,032,2,7,,01,,,,,,,1,,,,,002,291,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,P,02000,2336,1013394,0037,10,1,,2,2,,2,1,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,4,2,,2,,,,,,,,,2,021,032,1,7,,01,,,,,,,1,,,,,002,291,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,2468,1013394,0099,35,1,6,2,2,2,2,2,2,,,2,,,000000,,,,2,1,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,00,000000,1,,9,055000,1,00000,00000,000000,50,1,45,,2,1,032,999,2,,6,01,0280,,,,1,114,0,6100,,0055000,0055000,041,437,,1,01,47,0,0,0,0,1,0,1,0,,,453000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,2468,1013394,0089,33,1,1,2,2,2,2,2,2,,2,2,,,000000,005,,10,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,11,000000,2,00000,00000,009000,35,1,40,,1,1,022,999,2,,1,01,5170,073,,,1,448ZM,0,4760,1,0009000,0009000,002,437,002,1,01,47,0,0,0,0,1,0,1,0,,,412031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,2468,1013394,0083,03,1,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,02,,1,,1,,1,,,,,,,,,1,032,999,,3,,01,,,,,,,1,,,,,002,437,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,2569,1013394,0037,61,1,1,2,2,2,2,2,2,,,2,,,000000,020,01,01,2,1,1,5,,,,,,,,,,,,,2,1,2,2,2,000000,00000,00,042000,1,,9,000000,1,00000,00000,001100,40,1,19,,1,1,920,999,2,,1,01,0770,067,,,1,23,0,6260,,0001100,0043100,002,501,002,1,01,47,0,0,0,0,1,0,1,0,,,472061,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,P,02000,2569,1013394,0027,59,1,1,2,2,2,2,2,2,,,2,,,000000,,,,2,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,2,1,2,2,2,000000,00000,01,003500,1,,9,000000,2,00000,00000,034000,50,1,20,,2,1,924,999,2,,6,01,0770,,,,1,23,0,6260,4,0034000,0037500,038,501,,4,31,32,1,0,0,0,1,0,0,0,,,472061,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,2750,1013394,0050,46,1,3,2,2,2,1,1,1,,2,2,,,000000,,,11,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,003000,1,,12,000000,2,00000,12000,000100,02,1,01,,1,1,925,999,1,,1,01,7860,,,,1,6111,0,2310,4,0000100,0015100,051,501,002,1,01,47,0,0,0,0,1,0,1,0,,,252020,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,P,02000,2750,1013394,0044,44,1,1,2,2,2,2,2,2,,,2,,,000000,,,11,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,13,000000,1,00000,00000,098000,56,1,32,,1,1,925,999,2,,1,01,0390,,,,1,2122,0,6200,,0098000,0098000,054,501,002,1,01,47,0,0,0,0,1,0,1,0,,,471011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,2750,1013394,0046,24,1,,1,1,1,1,1,1,,,2,,,000000,,,,2,5,1,5,,,,,,,,,,,,,2,3,2,2,2,000000,00000,02,000000,1,,9,000000,1,00000,03000,000000,,3,,,2,1,925,999,1,,6,01,,,,,6,,0,,,0000000,0003000,051,501,,1,01,47,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,P,02000,3031,1013394,0062,61,1,6,2,2,2,2,2,2,,,2,,,001100,,,,2,1,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,00,000000,1,,12,048900,2,00000,00000,000000,90,1,24,,2,1,098,999,2,,6,01,8660,,,,1,7211,0,0340,4,0048900,0050000,030,501,,1,01,47,0,0,0,0,1,0,1,0,,,119081,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,3031,1013394,0048,68,1,6,2,2,2,2,2,2,,,2,,,000000,,,,2,1,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,01,000000,1,,9,011000,1,00000,13000,000000,40,1,04,,2,1,098,999,2,,6,01,8660,,,,1,7211,0,4540,,0011000,0024000,053,501,,1,01,47,0,0,0,0,1,0,1,0,,,396020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,3040,1013394,0043,23,1,1,2,2,2,2,2,2,,,2,,,001500,015,01,01,2,5,3,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,2,6,11,000000,1,00000,00000,012000,40,1,40,,1,1,032,999,2,,1,01,5190,088,,002,6,4483,0,5240,,0012000,0013500,006,142,002,1,01,47,0,0,0,0,1,0,1,0,,,434051,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,3040,1013394,0034,21,1,1,2,2,2,2,2,2,,2,2,,,001500,030,01,01,2,5,3,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,09,000000,1,,12,000000,2,00000,00000,008000,45,1,10,,1,1,920,999,2,,1,01,8190,049,,002,6,622,0,3320,4,0008000,0009500,002,099,002,4,31,32,1,0,0,0,1,0,0,0,,,292030,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,3221,1013394,0062,34,1,2,2,2,2,2,2,2,,,2,,,000000,,,,2,1,3,5,,,,,,,,,,,,,2,1,2,1,3,001400,00000,00,000000,1,,11,000000,1,00000,00000,030000,50,1,40,,2,1,050,999,2,,3,01,6670,,,002,1,51M,0,0020,,0030000,0031400,024,341,,1,01,47,0,0,0,0,1,0,1,0,,,111021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,3221,1013394,0053,36,1,2,2,2,2,2,2,2,,2,2,,,001500,,,11,2,1,3,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,14,000000,2,00000,00000,050000,30,1,52,,1,1,050,999,2,,1,01,9190,,,002,1,8139Z,0,2850,3,0050000,0051500,039,341,002,1,01,47,0,0,0,0,1,0,1,0,,,273043,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,3221,1013394,0068,07,1,,2,2,,2,2,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,,,,,,,02,,2,3,2,,1,,,,,,,,,2,050,051,2,1,,01,,,,002,,,1,,,,,002,341,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,P,02000,3221,1013394,0068,05,1,,2,2,,2,2,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,,,,,,,02,,2,2,2,,1,,,,,,,,,2,050,051,2,1,,01,,,,002,,,1,,,,,002,341,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,P,02000,3221,1013394,0063,03,1,,,,,,,,,,,,,,,,,,5,3,,,,,,,,,,,,,,,,,,,,,02,,1,,1,,2,,,,,,,,,2,050,051,,1,,01,,,,002,,,1,,,,,002,341,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
