RT,PUMA,SERIALNO,SPORDER,ADJUST,PWGTP,AGEP,CIT,COW,DDRS,DEYE,DOUT,DPHY,DREM,DWRK,ENG,FER,GCL,GCM,GCR,INTP,JWMN,JWRIP,JWTR,LANX,MAR,MIG,MIL,MILY,MLPA,MLPB,MLPC,MLPD,MLPE,MLPF,MLPG,MLPH,MLPI,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,REL,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,YOEP,UWRK,ANC,ANC1P,ANC2P,DS,ESP,ESR,HISP,INDP,JWDP,LANP,MIGSP,MSP,NAICSP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWSP,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SFN,SFR,SOCP,VPS,FAGEP,FANCP,FCITP,FCOWP,FDDRSP,FDEYEP,FDOUTP,FDPHYP,FDREMP,FDWRKP,FENGP,FESRP,FFERP,FGCLP,FGCMP,FGCRP,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FMILYP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FYOEP
P,00002,71838,02,1009555,0038,11,1, ,2,2, ,2,2, , , , , , ,,,, ,2,5,1, , , , , , , , , , , , , , , , ,,,02,,2,4,2,,1,,,,, ,,, ,1,011,207,2,5, ,01, , , , , , ,1, , ,,,002,501, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,71838,03,1009555,0035,08,1, ,2,2, ,2,2, , , , , , ,,,, ,2,5,1, , , , , , , , , , , , , , , , ,,,02,,2,3,2,,2,,,,, ,,, ,1,011,207,2,5, ,01, , , , , , ,1, , ,,,002,501, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72327,01,1009555,0041,57,1,6,2,2,2,2,2,2, , ,2, , ,000000,010,01,01,2,1,1,2,2,0,0,0,0,1,1,0,0,0,2, ,2, ,2,000000,00000,00,000000,1, ,9,127000,1,00000,00000,000000,40,1,52,,1,2,011,014,2, ,1,01,617,031, , ,1,484,0,913, ,0127000,0127000,024,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,533030,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
P,00002,72327,02,1009555,0050,57,1, ,2,2,2,2,2,2,1, ,2, , ,000000,,, ,1,1,1,4, , , , , , , , , , ,2, ,2,2, ,000000,00000,01,000000,1, ,6,000000,2,00000,00000,000000,,3,,,2,2,014,038,2, ,6,01, , ,015, ,1, ,0, ,4,0000000,0000000,001,501, ,1,01,47,0,0,0,0,1,0,1,0, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72356,01,1009555,0082,43,1,2,2,1,2,2,2,2, , ,2, , ,001900,,, ,2,1,1,2,1,0,0,0,1,0,0,0,0,0,2,1,2,1, ,005000,00000,00,000000,1, ,13,000000,1,00000,00000,018000,40,1,32,,2,2,018,014,1, ,3,01,809, , , ,1,6214,0,202, ,0018000,0024900,018,201, ,1,01,47,0,0,0,0,1,0,1,0, , ,211090,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72356,02,1009555,0094,35,1, ,2,2,2,1,2,1, ,1,2, , ,001900,,, ,2,1,1,4, , , , , , , , , , ,2, ,2,2, ,000000,00000,01,000000,1, ,11,000000,2,00000,00000,000000,,3,,,2,2,194,026,1, ,6,01, , , , ,1, ,0, ,2,0000000,0001900,018,201, ,9,65,66,1,0,0,0,2,0,1,0, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72356,03,1009555,0056,16,1, ,2,2,2,2,2,2, , ,2, , ,001900,,, ,2,5,1, , , , , , , , , , , ,2, ,2,2, ,000000,00000,02,000000,3,5,6,000000,1,00000,00000,000000,,3,,,2,2,018,014,2,2,6,01, , , , ,6, ,1, , ,0000000,0001900,018,201, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72362,01,1009555,0048,39,1,4,2,2,2,2,2,2, ,2,2, , ,001500,020,01,01,2,1,1,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,2,6,10,000000,2,00000,00000,015000,30,1,44,,1,1,025,207,2, ,1,01,786,040, , ,1,6111,0,515,2,0015000,0016500,027,359,02,1,01,47,0,0,0,0,1,0,1,0, , ,433061, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72362,02,1009555,0053,42,1,6,2,2,2,2,2,2, , ,2, , ,001500,050,01,01,2,1,1,4, , , , , , , , , , , , , , , ,000000,00000,01,002400,1, ,11,030000,1,00000,00000,000000,40,1,52,,1,2,026,175,2, ,1,01,629,043, , ,1,488,0,714, ,0030000,0033900,027,359,02,1,01,47,0,0,0,0,1,0,1,0, , ,493011, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72362,03,1009555,0038,16,1, ,2,2,2,2,2,2, , ,2, , ,001500,,, ,2,5,1, , , , , , , , , , , ,2,1,2,2,2,000000,00000,02,000000,2,5,5,000000,1,00000,00000,000000,,3,,,2,1,025,207,2,1,6,01, , , , ,6, ,1, , ,0000000,0001500,002,359, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72593,01,1009555,0041,67,1, ,1,1,1,1,1,2, , ,2, , ,000000,,, ,2,2,3,3, , , , , , , , , , ,2,2,2,2,1,000000,00000,00,000000,2,6,5,000000,2,00000,13200,000000,,3,,,2,1,204,207,1, ,6,01, , , ,004,3, ,0, ,4,0000000,0013200,004,154, ,1,01,47,0,0,0,0,1,0,1,0, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
P,00002,72609,01,1009555,0048,48,1,1,2,2,2,1,2,2, , ,2, , ,000900,060,01,01,2,3,1,4, , , , , , , , , , , , , , , ,001800,00000,00,000000,1, ,11,000000,1,00000,00000,008000,40,1,20,,1,2,027,194,1, ,1,01,929,079, , ,4,814,0,962, ,0008000,0010700,006,058,02,9,65,66,1,0,0,0,2,0,1,0, , ,537062, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72609,02,1009555,0051,03,1, , , , , , , , , , , , ,,,, , ,5,1, , , , , , , , , , , , , , , , ,,,02,,1, ,1,,1,,,,, ,,, ,2,027,011, ,5, ,01, , , , , , ,1, , ,,,002,058, ,9,65,66,1,0,0,0,2,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72609,03,1009555,0072,09,1, ,2,2, ,2,2, , , , , , ,,,, ,2,5,3, , , , , , , , , , , , , , , , ,,,07,,2,3,2,,2,,,,, ,,, ,3,206,207,2, , ,01, , , ,002, , ,0, , ,,,002,058, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72609,04,1009555,0063,11,1, ,2,2, ,2,2, , , , , , ,,,, ,2,5,3, , , , , , , , , , , , , , , , ,,,07,,2,4,3,,1,,,,, ,,, ,3,206,207,2, , ,01, , , ,002, , ,0, , ,,,002,058, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72692,01,1009555,0188,83,1, ,2,1,2,1,2,2,2, ,1,4,1,001800,,, ,1,2,1,4, , , , , , , , , , ,2, ,2,2, ,000000,00000,00,000000,1, ,13,000000,2,00000,00000,000000,,3,,,2,1,195,207,1, ,6,01, , ,089, ,3, ,0, ,4,0000000,0001800,002,012, ,4,35,32,1,0,0,0,1,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
P,00002,72692,02,1009555,0176,10,1, ,2,2, ,2,2, , , , , , ,,,, ,2,5,1, , , , , , , , , , , , , , , , ,,,05,,2,3,2,,1,,,,, ,,, ,4,207,207,2, , ,01, , , , , , ,0, , ,,,002,012, ,4,35,32,1,0,0,0,1,0,0,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72692,03,1009555,0176,13,1, ,2,2, ,2,2, , , , , , ,,,, ,2,5,1, , , , , , , , , , , , , , , , ,,,05,,2,4,4,,1,,,,, ,,, ,4,207,207,2, , ,01, , , , , , ,0, , ,,,002,012, ,4,35,32,1,0,0,0,1,0,0,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72692,04,1009555,0319,33,1,3,2,2,2,2,2,2, , ,2, , ,001800,015,,10,2,4,1,4, , , , , , , , , , , , , , , ,000000,00000,12,000000,1, ,7,000000,1,00000,00000,001800,38,1,04,,1,1,195,207,2, ,1,01,839,160, , ,5,6243,0,392, ,0001800,0003600,002,038,02,9,65,66,1,0,0,0,2,0,1,0, , ,339030, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72828,01,1009555,0123,39,1,1,2,2,2,2,2,2, , ,2, , ,001900,,, ,2,1,1,2,1,0,0,0,1,0,0,0,0,0,2,1,2,1, ,008000,00000,00,000000,1, ,6,000000,1,00000,00000,003500,40,1,14,,2,2,191,014,2, ,3,01,077, , , ,1,23,0,651, ,0003500,0013400,038,082, ,1,01,47,0,0,0,0,1,0,1,0, , ,472181,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72828,02,1009555,0299,39,1,1,2,2,2,2,2,2,1,1,2, , ,001900,,, ,1,1,1,4, , , , , , , , , , ,2,1,2,1, ,002100,00000,01,000000,1, ,3,000000,2,00000,00000,000000,,2,,,2,1,194,207,2, ,3,01,028, ,097, ,1,114,0,600,3,0000000,0004000,002,082, ,5,34,32,1,0,0,0,1,0,0,0, , ,451010, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72828,03,1009555,0117,06,1, ,2,2, ,2,2, , , , , , ,,,, ,2,5,1, , , , , , , , , , , , , , , , ,,,02,,2,3,2,,2,,,,, ,,, ,1,194,207,2,1, ,01, , , , , , ,1, , ,,,002,082, ,5,34,32,1,0,0,0,1,0,0,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72828,04,1009555,0096,03,1, , , , , , , , , , , , ,,,, , ,5,1, , , , , , , , , , , , , , , , ,,,02,,1, ,1,,2,,,,, ,,, ,1,194,207, ,1, ,01, , , , , , ,1, , ,,,002,082, ,5,34,32,1,0,0,0,1,0,0,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72828,05,1009555,0096,00,1, , , , , , , , , , , , ,,,, , ,5, , , , , , , , , , , , , , , , , ,,,02,, , , ,,1,,,,, ,,, ,1,194,207, ,1, ,01, , , , , , ,1, , ,,,002,082, ,5,34,32,1,0,0,0,1,0,0,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72911,01,1009555,0061,37,1,5,2,2,2,2,2,2, ,2,2, , ,000000,145,02,01,2,1,1,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,13,000000,2,00000,00000,025000,40,1,23,,1,1,194,207,2, ,1,01,819,025, , ,1,622,0,313,1,0025000,0025000,037,294,02,3,22,32,1,0,0,0,1,0,0,0, , ,291111, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72911,02,1009555,0047,38,1,4,2,2,2,2,2,2, , ,2, , ,000000,130,02,01,2,1,1,4, , , , , , , , , , ,2, ,2,2, ,000000,00000,01,000000,1, ,9,000000,1,00000,00000,017500,35,1,20,,1,1,194,207,2, ,1,01,077,025, , ,1,23,0,623, ,0017500,0017500,037,294,02,3,24,32,1,0,0,0,1,0,0,0, , ,472031, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,72911,03,1009555,0048,01,1, , , , , , , , , , , , ,,,, , ,5,1, , , , , , , , , , , , , , , , ,,,02,, , , ,,2,,,,, ,,,2,1,194,207, ,1, ,01, , , , , , ,1, , ,,,002,294, ,3,24,32,1,0,0,0,1,0,0,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,73047,01,1009555,0437,44,1,2,2,2,2,2,2,2,1, ,2, , ,003900,005,,10,1,1,1,4, , , , , , , , , , , , , , , ,000450,00000,00,000000,1, ,9,000000,1,00000,00000,090000,45,1,52,,1,1,195,207,2, ,1,01,919,019,089, ,1,8139Z,0,001, ,0090000,0094350,002,501,02,4,33,32,1,0,0,0,1,0,0,0, , ,111011, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,73047,02,1009555,0222,41,1,2,2,2,1,1,2,1,1,2,2, , ,003900,,, ,1,1,1,4, , , , , , , , , , ,1, ,2, , ,000000,00000,01,000000,1, ,7,000000,2,00000,00000,035000,40,1,52,,2,1,194,207,1, ,2,01,919, ,089, ,1,8139Z,0,062,2,0035000,0038900,002,501, ,4,33,32,1,0,0,0,1,0,0,0, , ,131070, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,73047,03,1009555,0260,16,1,3,2,2,2,2,2,2, , ,2, , ,002700,,, ,2,5,1, , , , , , , , , , , ,2, ,2,2, ,000000,00000,02,000000,2,5,5,000000,1,00000,00000,004400,20,1,08,,2,1,195,207,2,1,6,01,837, , , ,6,6241,1,422, ,0004400,0007100,002,501, ,4,33,32,1,0,0,0,1,0,0,1, , ,37201X, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,73047,04,1009555,0240,14,1, ,2,2, ,2,2, ,1, , , , ,,,, ,1,5,1, , , , , , , , , , , , , , , , ,,,02,,2,5,4,,1,,,,, ,,, ,1,195,207,2,1, ,01, , ,089, , , ,1, , ,,,002,501, ,4,33,32,1,0,0,0,1,0,0,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,73047,05,1009555,0273,12,1, ,2,2, ,2,2, ,2, , , , ,,,, ,1,5,1, , , , , , , , , , , , , , , , ,,,02,,2,4,3,,2,,,,, ,,, ,1,195,207,2,1, ,01, , ,089, , , ,1, , ,,,002,501, ,4,33,32,1,0,0,0,1,0,0,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,73047,06,1009555,0240,10,1, ,2,2, ,2,2, ,2, , , , ,,,, ,1,5,1, , , , , , , , , , , , , , , , ,,,02,,2,3,2,,1,,,,, ,,, ,1,195,207,2,1, ,01, , ,089, , , ,1, , ,,,002,501, ,4,33,32,1,0,0,0,1,0,0,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,73116,01,1009555,0043,36,1,5,2,2,2,2,2,2, , ,2, , ,000400,025,01,01,2,5,1,4, , , , , , , , , , , , , ,2, ,000000,00000,00,000000,1, ,14,000000,1,00000,00000,054000,60,1,52,,1,2,011,026,2, ,1,01,947,034, , ,6,92MP,0,382, ,0054000,0054400,006,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,333021, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,73116,02,1009555,0042,34,1,2,2,2,2,2,2,2, ,2,2, , ,000000,025,01,01,2,5,1,4, , , , , , , , , , , , , , , ,000000,00000,10,000000,1, ,14,000000,2,00000,00000,045000,60,1,52,,1,2,026,027,2, ,1,01,746,061, , ,6,5417,0,043,4,0045000,0045000,033,486,02,1,01,47,0,0,0,0,1,0,1,0, , ,119199, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,73331,01,1009555,0041,61,1,4,2,2,2,2,2,2, , ,2, , ,001000,015,01,01,2,3,1,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,13,000000,2,00000,00000,100000,50,1,52,,1,1,007,207,2, ,1,01,787,051, , ,4,611M1,0,023,4,0100000,0101000,040,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,119030, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,73602,01,1009555,0041,47,1,2,2,2,2,2,2,2, ,2,2, , ,000200,030,01,01,2,1,1,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,14,000000,2,00000,00000,055000,40,1,52,,1,2,018,014,2, ,1,01,809,055, , ,1,6214,0,073,1,0055000,0055200,042,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,1311XX, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,73602,02,1009555,0044,52,1,2,2,2,2,2,2,2, , ,2, , ,001800,015,01,01,2,1,1,4, , , , , , , , , , , , , , , ,000000,00000,01,000000,1, ,11,000000,1,00000,00000,043900,40,1,52,,1,1,013,207,2, ,1,01,727,055, , ,1,5411,0,215, ,0043900,0045700,050,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,232090, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,73602,03,1009555,0050,03,1, , , , , , , , , , , , ,,,, , ,5,1, , , , , , , , , , , , , , , , ,,,02,,1, ,1,,2,,,,, ,,, ,1,161,207, ,1, ,01, , , , , , ,1, , ,,,002,501, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,73941,01,1009555,0031,21,1,5,2,2,2,1,2,2, ,2,2, , ,000000,,, ,2,1,3,2,1,1,0,0,0,0,0,0,0,0,2,1,2,1,2,000000,00000,00,000000,1, ,9,000000,2,00000,00000,003000,50,1,06,,2,2,014,157,1, ,3,01,968, , ,014,1,928110P2,0,983,4,0003000,0003000,005,258, ,9,65,59,0,1,0,0,2,0,1,0, , ,559830,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,73941,02,1009555,0033,22,1,5,2,2,2,2,2,2, , ,2, , ,000000,020,01,01,2,1,3,1,1,1,0,0,0,0,0,0,0,0, , , , , ,000000,00000,01,000000,1, ,9,000000,1,00000,00000,028000,48,1,40,,1,1,194,207,2, ,4,01,968,109, ,014,1,928110P2,0,635, ,0028000,0028000,014,258,02,1,01,47,0,0,0,0,1,0,1,0, , ,472111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,73976,01,1009555,0050,57,1,5,2,2,2,2,2,2, , ,2, , ,000000,020,01,01,2,1,1,4, , , , , , , , , , , , , , , ,001000,00000,00,000000,1, ,14,000000,2,00000,00000,046000,45,1,52,,1,1,036,207,2, ,1,01,797,040, , ,1,6211,0,313,4,0046000,0047000,027,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,291111, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P,00002,73976,02,1009555,0040,60,1,5,2,2,2,2,2,2, , ,2, , ,000000,,, ,2,1,1,2,2,0,0,0,0,1,0,0,0,0,2, ,2,2, ,000000,00000,01,000000,1, ,9,000000,1,00000,16800,000000,,2,,,2,2,018,029,2, ,6,01,019, , , ,1,113M,0,374, ,0000000,0016800,006,501, ,1,01,47,0,0,0,0,1,0,1,0, , ,332011,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P,00002,74060,01,1009555,0065,72,1, ,2,2,2,2,2,2, , ,2, , ,003000,,, ,2,1,1,4, , , , , , , , , , ,2, ,2,2, ,000000,00000,00,000000,1, ,6,000000,2,00000,06200,000000,,3,,,2,1,204,207,2, ,6,01, , , , ,1, ,0, ,4,0000000,0009200,036,229, ,1,01,47,0,0,0,0,1,0,1,0, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,74060,02,1009555,0074,74,1, ,2,2,2,2,2,2, , ,2, , ,003000,,, ,2,1,1,2,1,0,0,0,0,0,0,1,0,0,2,3,2,2,2,000000,00000,01,001600,1, ,5,000000,1,00000,10800,000000,,3,,,2,1,204,207,2, ,6,01, , , , ,1, ,0, , ,0000000,0015400,036,229, ,1,01,47,0,0,0,0,1,0,1,0, , , ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,74071,01,1009555,0176,25,1,5,2,2,2,2,2,2, , ,2, , ,000000,004,01,01,2,1,1,1,2,1,0,0,0,0,0,0,0,0, , , , , ,000000,00000,00,000000,1, ,9,000000,1,00000,00000,025000,60,1,52,,1,1,014,207,2, ,4,01,967,025, , ,1,928110P1,0,981, ,0025000,0025000,013,272,02,1,01,47,0,0,0,0,1,0,1,0, , ,552000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
